college_id,College_Name,State,Stream
1279,"BBK DAV College for Women, Amritsar ",Punjab,Science
1280,"OXL School of Multimedia, Jalandhar ",Punjab,Science
1281,Dr BR Ambedkar National Institute of Technology ,Punjab,Science
1282,"Doaba College, Jalandhar ",Punjab,Science
1283,Sant Longowal Institute of Engineering and Technology ,Punjab,Science
1284,DAV College ,Punjab,Science
1285,St. Xavier's College ,West bengal,Science
1286,Ramakrishna Mission Vivekananda Centenary College Rahara ,West bengal,Science
1287,"Ramakrishna Mission Vidyamandira, Howrah ",West bengal,Science
1288,Ramakrishna Mission Residential College ,West bengal,Science
1289,Lady Brabourne College ,West bengal,Science
1290,"Bethune College, Kolkata ",West bengal,Science
1291,"Scottish Church College, Kolkata ",West bengal,Science
1292,"Loreto College, Kolkata ",West bengal,Science
1293,Indian Institute of Technology ,West bengal,Science
1294,Jadavpur University ,West bengal,Science
1295,Indian Institute of Engineering Science and Technology ,West bengal,Science
1296,"University of Calcutta, Kolkata ",West bengal,Science
1297,"Presidency University, Kolkata ",West bengal,Science
1298,"NSHM Knowledge Campus, Durgapur ",West bengal,Science
1299,National Institute of Technology ,West bengal,Science
1300,Institute of Post Graduate Medical Education And ,West bengal,Science
1301,Guru Nanak Institute of Hotel Management ,West bengal,Science
1302,"NSHM Knowledge Campus, Kolkata ",West bengal,Science
1303,JD Birla Institute ,West bengal,Science
1304,"Annex College, Kolkata ",West bengal,Science
1305,Institute of Management Study ,West bengal,Science
1306,"George Group of Colleges, Kolkata ",West bengal,Science
1307,Indian Institute of Social Welfare and Business ,West bengal,Science
1308,"Gokhale Memorial Girls' College, Kolkata ",West bengal,Science
1309,"NIMAS, Kolkata ",West bengal,Science
1310,Institute of Engineering and Management ,West bengal,Science
1311,Eastern Institute for Integrated Learning In Management ,West bengal,Science
1312,"KD College of Commerce & General Studies, ",West bengal,Science
1313,Uttar Banga Krishi Vishwavidyalaya ,West bengal,Science
1314,"Asutosh College, Kolkata ",West bengal,Science
1315,National Institute of Technology ,Orissa,Science
1316,Indian Institute of Technology ,Orissa,Science
1317,Siksha 'O' Anusandhan University ,Orissa,Science
1318,Institute of Technical Education and Research ,Orissa,Science
1319,Kalinga Institute of Industrial Technology ,Orissa,Science
1320,Xavier University ,Orissa,Science
1321,"C. V. Raman Global University, Bhubaneswar ",Orissa,Science
1322,Veer Surendra Sai University of Technology ,Orissa,Science
1323,Central Institute of Freshwater Aquaculture ,Orissa,Science
1324,BJB Autonomous College ,Orissa,Science
1325,Orissa University of Agriculture and Technology ,Orissa,Science
1326,Regional Institute of Education ,Orissa,Science
1327,Biju Pattnaik College of Science & Education ,Orissa,Science
1328,"Rama Devi Women's University, Bhubaneswar ",Orissa,Science
1329,Directorate of Research on Woman in Agriculture ,Orissa,Science
1330,"Maharishi College of Natural Law, Bhubaneswar ",Orissa,Science
1331,Biju Patnaik University of Technology ,Orissa,Science
1332,Sri Sri University ,Orissa,Science
1333,"Khallikote University -[KUB], Berhampur ",Orissa,Science
1334,"D.R. Nayapalli College, Bhubaneswar ",Orissa,Science
1335,Satwik Institute Of Professional Studies ,Orissa,Science
1336,Birla Global University ,Orissa,Science
1337,Centurion University of Technology and Management ,Orissa,Science
1338,International Institute of Information Technology ,Orissa,Science
1339,Attitude Business School ,Orissa,Science
1340,"Indira Gandhi Institute of Technology- [IGIT], Dhenkanal ",Orissa,Science
1341,Silicon Institute of Technology ,Orissa,Science
1342,National Institute of Science and Technology ,Orissa,Science
1343,College of Engineering and Technology ,Orissa,Science
1344,Indian Institute of Technology ,Uttarakhand,Science
1345,Govind Ballabh Pant University of Agriculture and ,Uttarakhand,Science
1346,Greenway Institute of Management Studies ,Uttarakhand,Science
1347,"Graphic Era University, School of Engineering and ",Uttarakhand,Science
1348,Doon Business School ,Uttarakhand,Science
1349,"College of Technology, GB Pant University of ",Uttarakhand,Science
1350,University of Petroleum and Energy Studies ,Uttarakhand,Science
1351,"Institute of Media Management , Technology & ",Uttarakhand,Science
1352,"Bishamber Sahai Degree College, Roorkee ",Uttarakhand,Science
1353,Dolphin PG Institute of BioMedical & Natural ,Uttarakhand,Science
1354,Forest Research Institute ,Uttarakhand,Science
1355,Wildlife Institute of India ,Uttarakhand,Science
1356,"Doon University, Dehradun ",Uttarakhand,Science
1357,Doon Post Graduate College of Agriculture Science ,Uttarakhand,Science
1358,DIT University ,Uttarakhand,Science
1359,"Patanjali University, Haridwar ",Uttarakhand,Science
1360,"MotherHood University, Roorkee ",Uttarakhand,Science
1361,"Uttaranchal University, Dehradun ",Uttarakhand,Science
1362,Graphic Era University ,Uttarakhand,Science
1363,Swami Rama Himalayan University ,Uttarakhand,Science
1364,Graphic Era Hill University ,Uttarakhand,Science
1365,Shri Guru Ram Rai University ,Uttarakhand,Science
1366,"ICFAI University, Dehradun ",Uttarakhand,Science
1367,Himgiri Zee University ,Uttarakhand,Science
1368,UPES Centre for Continuing Education ,Uttarakhand,Science
1369,Roorkee Institute of Technology ,Uttarakhand,Science
1370,Roorkee College of Engineering ,Uttarakhand,Science
1371,Indian Institute of Aeronautical Engineering ,Uttarakhand,Science
1372,"Loyola College, Chennai ",Tamil nadu,Commerce
1373,Madras Christian College ,Tamil nadu,Commerce
1374,"Stella Maris College, Chennai ",Tamil nadu,Commerce
1375,"Ethiraj College for Women, Chennai ",Tamil nadu,Commerce
1376,Women's Christian College ,Tamil nadu,Commerce
1377,"M.O.P. Vaishnav College for Women, Chennai ",Tamil nadu,Commerce
1378,"Sri Krishna Arts and Science College, Coimbatore ",Tamil nadu,Commerce
1379,"Guru Nanak College, Chennai ",Tamil nadu,Commerce
1380,"Sri Ramakrishna College of Arts and Science, ",Tamil nadu,Commerce
1381,Dr. SNS Rajalakshmi College of Arts and ,Tamil nadu,Commerce
1382,"Presidency College, Chennai ",Tamil nadu,Commerce
1383,Vellore Institute of Technology ,Tamil nadu,Commerce
1384,"PSG College of Arts and Science, Coimbatore ",Tamil nadu,Commerce
1385,"PSGR Krishnammal College for Women, Coimbatore ",Tamil nadu,Commerce
1386,"Scott Christian College, Nagercoil ",Tamil nadu,Commerce
1387,"Government Arts College (Autonomous), Coimbatore ",Tamil nadu,Commerce
1388,SRM Institute of Technology ,Tamil nadu,Commerce
1389,"Thiagarajar College, Madurai ",Tamil nadu,Commerce
1390,"St. Joseph's College, Tiruchirappalli ",Tamil nadu,Commerce
1391,Annamalai University ,Tamil nadu,Commerce
1392,"Queen Mary's College, Chennai ",Tamil nadu,Commerce
1393,Bishop Heber College ,Tamil nadu,Commerce
1394,"Kongunadu Arts and Science College, Coimbatore ",Tamil nadu,Commerce
1395,"CMS College of Science and Commerce, Coimbatore ",Tamil nadu,Commerce
1396,Jamal Mohamed College ,Tamil nadu,Commerce
1397,Sri Ramakrishna Mission Vidyalaya College of Arts ,Tamil nadu,Commerce
1398,"SASTRA University, Thanjavur ",Tamil nadu,Commerce
1399,Virudhunagar Hindu Nadar's Senthikumara Nadar College ,Tamil nadu,Commerce
1400,"Sathyabama Institute of Science and Technology, Chennai ",Tamil nadu,Commerce
1401,Dr. N.G.P. Arts and Science College ,Tamil nadu,Commerce
1402,"St. Xavier's College, Mumbai ",Maharashtra,Commerce
1403,"Narsee Monjee College of Commerce and Economics, ",Maharashtra,Commerce
1404,"RA Podar College of Commerce and Economics, ",Maharashtra,Commerce
1405,"Symbiosis College of Arts and Commerce, Pune ",Maharashtra,Commerce
1406,"HR College of Commerce and Economics, Mumbai ",Maharashtra,Commerce
1407,K J Somaiya College of Arts & ,Maharashtra,Commerce
1408,"Sydenham College of Commerce & Economics, Mumbai ",Maharashtra,Commerce
1409,KPB Hinduja College of Commerce ,Maharashtra,Commerce
1410,"Mithibai College of Arts, Mumbai ",Maharashtra,Commerce
1411,Brihan Maharashtra College of Commerce ,Maharashtra,Commerce
1412,Kishinchand Chellaram College ,Maharashtra,Commerce
1413,"Mulund College of Commerce, Mumbai ",Maharashtra,Commerce
1414,B.K Birla College Of Arts Science & ,Maharashtra,Commerce
1415,Kelkar Education Trust's V.G. Vaze College of ,Maharashtra,Commerce
1416,"St. Mira's College for Girls, Pune ",Maharashtra,Commerce
1417,IIT Bombay ,Maharashtra,Commerce
1418,D.G. Ruparel College of Arts Science and ,Maharashtra,Commerce
1419,"Ramnarain Ruia Autonomous College, Mumbai ",Maharashtra,Commerce
1420,Savitribai Phule Pune University ,Maharashtra,Commerce
1421,Jai Hind College ,Maharashtra,Commerce
1422,"Sophia College for Women, Mumbai ",Maharashtra,Commerce
1423,Narsee Monjee Institute of Management Studies ,Maharashtra,Commerce
1424,St Andrew's College of Arts Science and ,Maharashtra,Commerce
1425,Modern College of Arts Science and Commerce ,Maharashtra,Commerce
1426,Mumbai University ,Maharashtra,Commerce
1427,"Bharati Vidyapeeth New Law College -[NLC], Pune ",Maharashtra,Commerce
1428,Prin. L. N. Welingkar Institute of Management ,Maharashtra,Commerce
1429,National Institute of Management ,Maharashtra,Commerce
1430,"Wilson College, Mumbai ",Maharashtra,Commerce
1431,"Elphinstone College, Mumbai ",Maharashtra,Commerce
1432,Banaras Hindu University ,Uttar pradesh,Commerce
1433,Aligarh Muslim University ,Uttar pradesh,Commerce
1434,"Amity University, Noida ",Uttar pradesh,Commerce
1435,"Amity University, Lucknow ",Uttar pradesh,Commerce
1436,"Lloyd Law College, Greater Noida ",Uttar pradesh,Commerce
1437,Chaudhary Charan Singh University ,Uttar pradesh,Commerce
1438,"National Post Graduate College, Lucknow ",Uttar pradesh,Commerce
1439,Sam Higginbottom University of Agriculture Technology and ,Uttar pradesh,Commerce
1440,"IIMT College of Management, Greater Noida ",Uttar pradesh,Commerce
1441,"INMANTEC Institutions, Ghaziabad ",Uttar pradesh,Commerce
1442,Ewing Christian College ,Uttar pradesh,Commerce
1443,Teerthanker Mahaveer University ,Uttar pradesh,Commerce
1444,"Presidency College of Education and Technology, Meerut ",Uttar pradesh,Commerce
1445,"Mewar Institute of Management, Ghaziabad ",Uttar pradesh,Commerce
1446,Rajiv Academy for Technology and Management ,Uttar pradesh,Commerce
1447,Mangalayatan University ,Uttar pradesh,Commerce
1448,Modern College of Professional Studies ,Uttar pradesh,Commerce
1449,Shri Ram Murti Smarak International Business School ,Uttar pradesh,Commerce
1450,"Mangalayatan University, Institute of Business Management ",Uttar pradesh,Commerce
1451,DAV College ,Uttar pradesh,Commerce
1452,"Shobhit University, School of Business Studies, Meerut ",Uttar pradesh,Commerce
1453,Teerthanker Mahaveer Institute of Management and Technology ,Uttar pradesh,Commerce
1454,Isabella Thoburn Degree College ,Uttar pradesh,Commerce
1455,Institute of Business Management ,Uttar pradesh,Commerce
1456,"Sharda University, School of Business Studies ",Uttar pradesh,Commerce
1457,"Udai Pratap College, Varanasi ",Uttar pradesh,Commerce
1458,"Central Women's College of Education-[CWCE], Lucknow ",Uttar pradesh,Commerce
1459,"R.B.D. Mahila Mahavidyalaya, Bijnor ",Uttar pradesh,Commerce
1460,"Mahila Vidyalaya PG College, Lucknow ",Uttar pradesh,Commerce
1461,Chhatrapati Shahu Ji Maharaj University ,Uttar pradesh,Commerce
1462,Shri Ram College of Commerce ,Delhi ncr,Commerce
1463,Lady Shri Ram College for Women ,Delhi ncr,Commerce
1464,"Hindu College, New Delhi ",Delhi ncr,Commerce
1465,Hansraj College ,Delhi ncr,Commerce
1466,"Sri Venkateswara College, New Delhi ",Delhi ncr,Commerce
1467,"Gargi College, New Delhi ",Delhi ncr,Commerce
1468,Kirori Mal College ,Delhi ncr,Commerce
1469,Indraprastha College for Women ,Delhi ncr,Commerce
1470,Jesus and Mary College ,Delhi ncr,Commerce
1471,"Miranda House, New Delhi ",Delhi ncr,Commerce
1472,Atma Ram Sanatan Dharma College ,Delhi ncr,Commerce
1473,"Deen Dayal Upadhyaya College, New Delhi ",Delhi ncr,Commerce
1474,"Jamia Millia Islamia University-[JMI], New Delhi ",Delhi ncr,Commerce
1475,"Kasturi Ram College of Higher Education, New ",Delhi ncr,Commerce
1476,Sri Guru Tegh Bahadur Khalsa College ,Delhi ncr,Commerce
1477,"Jamia Hamdard University, New Delhi ",Delhi ncr,Commerce
1478,Acharya Narendra Dev College ,Delhi ncr,Commerce
1479,Guru Gobind Singh Indraprastha University ,Delhi ncr,Commerce
1480,Delhi University ,Delhi ncr,Commerce
1481,Daulat Ram College ,Delhi ncr,Commerce
1482,"Maitreyi College, New Delhi ",Delhi ncr,Commerce
1483,"Ramjas College, New Delhi ",Delhi ncr,Commerce
1484,Shyam Lal College ,Delhi ncr,Commerce
1485,Maharshi Dayanand University ,Delhi ncr,Commerce
1486,Delhi College of Arts and Commerce ,Delhi ncr,Commerce
1487,"Shivaji College, New Delhi ",Delhi ncr,Commerce
1488,Maharaja Agrasen College ,Delhi ncr,Commerce
1489,"Amity University, Noida ",Delhi ncr,Commerce
1490,"Department of Commerce, University of Delhi, New ",Delhi ncr,Commerce
1491,"Lloyd Law College, Greater Noida ",Delhi ncr,Commerce
1492,Andhra Loyola College ,Andhra pradesh,Commerce
1493,K L University ,Andhra pradesh,Commerce
1494,Sri Venkateswara University ,Andhra pradesh,Commerce
1495,GITAM Institute of Management ,Andhra pradesh,Commerce
1496,Acharya Nagarjuna University ,Andhra pradesh,Commerce
1497,"Silver Jubilee Government Degree College, Kurnool ",Andhra pradesh,Commerce
1498,"TSR and TBK Degree and PG College, ",Andhra pradesh,Commerce
1499,"Dr. Lankapalli Bullayya College, Visakhapatnam ",Andhra pradesh,Commerce
1500,PVKN Govt Degree College ,Andhra pradesh,Commerce
1501,Centurion University of Technology and Management ,Andhra pradesh,Commerce
1502,VIT University ,Andhra pradesh,Commerce
1503,"SRM University, Amaravathi ",Andhra pradesh,Commerce
1504,"Andhra University, College of Science & Technology, ",Andhra pradesh,Commerce
1505,Siddartha Educational Academy Group of Institutions ,Andhra pradesh,Commerce
